1477928845645.000,1586.459,6780.855,3.172
1477928857069.000,2480.172,6255.600,2.007
1477928867420.000,2489.187,5309.385,0.992
1477928878033.000,1680.500,4774.000,6.283
1477928888523.000,795.920,5157.439,5.343
1477928898937.000,630.506,6098.504,4.399
1477928909220.000,1310.828,6747.615,3.432
1477928919904.000,2263.223,6532.542,2.372
1477928930456.000,2591.818,5625.848,1.317
1477928941143.000,1992.042,4856.765,0.303
1477928951752.000,1020.524,4950.107,5.647
1477928962164.000,578.621,5795.494,4.699
1477928972837.000,1061.066,6642.695,3.691
1477928984740.000,2134.853,6630.412,2.549
1477928997086.000,2589.016,5615.587,1.315
1477929007765.000,1979.613,4855.198,0.312
1477929018455.000,1003.975,4963.905,5.642
1477929029473.000,578.629,5872.823,4.627
1477929040557.000,1158.103,6699.473,3.569
1477929051374.000,2143.268,6626.708,2.565
1477929062047.000,2600.764,5766.571,1.448
1477929073409.000,2053.735,4894.711,0.378
1477929084816.000,1014.691,4962.326,5.635
1477929095776.000,578.487,5860.259,4.646
